source,target,edge_type,is_fraud_edge,timestamp
user_4305,driver_81,completed_ride,False,2025-10-26 23:21:01.531877
user_4305,driver_767,completed_ride,False,2025-10-25 14:58:01.542926
user_4305,driver_1887,completed_ride,False,2025-10-25 15:54:01.589408
user_4305,driver_1586,completed_ride,False,2025-10-23 11:43:01.590408
user_4305,driver_1102,completed_ride,False,2025-10-21 04:55:01.609443
user_4305,driver_29,completed_ride,False,2025-10-20 19:49:01.748571
user_4305,driver_804,completed_ride,False,2025-10-23 08:59:01.751996
user_4305,driver_545,completed_ride,False,2025-10-24 20:17:01.782108
user_4306,driver_1658,completed_ride,False,2025-10-24 14:45:01.530088
user_4306,driver_1445,completed_ride,False,2025-10-21 00:53:01.566272
user_4306,driver_1757,completed_ride,False,2025-10-20 23:01:01.751753
user_4307,driver_1625,completed_ride,False,2025-10-20 11:22:01.473887
user_4307,driver_1521,completed_ride,False,2025-10-21 18:31:01.534297
user_4307,driver_1959,completed_ride,False,2025-10-21 05:38:01.539304
user_4307,driver_1570,completed_ride,False,2025-10-25 09:56:01.545926
user_4307,driver_1440,completed_ride,False,2025-10-21 04:18:01.674826
user_4308,driver_1760,completed_ride,False,2025-10-21 08:35:01.472882
user_4308,driver_1916,completed_ride,False,2025-10-23 20:12:01.566272
user_4308,driver_1871,completed_ride,False,2025-10-23 07:55:01.582892
user_4308,driver_1051,completed_ride,False,2025-10-25 03:15:01.665005
user_4308,driver_1163,completed_ride,False,2025-10-22 18:10:01.745550
user_4308,driver_1551,completed_ride,False,2025-10-21 00:16:01.788060
user_4308,driver_1735,completed_ride,False,2025-10-26 12:25:01.814760
user_4308,driver_1849,completed_ride,False,2025-10-27 05:00:01.818758
user_4309,driver_526,completed_ride,False,2025-10-21 01:55:01.504722
user_4309,driver_1679,completed_ride,False,2025-10-20 14:35:01.538297
user_4309,driver_208,completed_ride,False,2025-10-25 01:28:01.606458
user_4309,driver_1276,completed_ride,False,2025-10-26 22:40:01.656488
user_4309,driver_994,completed_ride,False,2025-10-25 03:36:01.747550
user_4309,driver_623,completed_ride,False,2025-10-26 12:17:01.835383
user_4310,driver_1611,completed_ride,False,2025-10-22 19:23:01.644889
user_4310,driver_252,completed_ride,False,2025-10-26 21:37:01.676846
user_4311,driver_453,completed_ride,False,2025-10-22 08:58:01.556670
user_4312,driver_982,completed_ride,False,2025-10-22 20:28:01.530088
user_4312,driver_536,completed_ride,False,2025-10-24 19:54:01.544928
user_4312,driver_321,completed_ride,False,2025-10-24 13:28:01.744553
user_4312,driver_1177,completed_ride,False,2025-10-25 05:55:01.790067
user_4313,driver_1418,completed_ride,False,2025-10-26 17:54:01.631920
user_4313,driver_1426,completed_ride,False,2025-10-26 18:54:01.699723
user_4313,driver_1459,completed_ride,False,2025-10-25 07:28:01.714692
user_4313,driver_1777,completed_ride,False,2025-10-24 09:55:01.718779
user_4313,driver_1261,completed_ride,False,2025-10-27 07:13:01.774781
user_4314,driver_1548,completed_ride,False,2025-10-21 15:33:01.606458
user_4314,driver_768,completed_ride,False,2025-10-24 16:34:01.721208
user_4314,driver_1105,completed_ride,False,2025-10-21 01:22:01.777374
user_4315,driver_504,completed_ride,False,2025-10-21 01:01:01.570265
user_4315,driver_236,completed_ride,False,2025-10-25 03:45:01.590408
user_4315,driver_1618,completed_ride,False,2025-10-20 12:04:01.665005
user_4315,driver_1141,completed_ride,False,2025-10-27 00:02:01.821972
user_4316,driver_1167,completed_ride,False,2025-10-20 13:57:01.475181
user_4316,driver_868,completed_ride,False,2025-10-26 20:17:01.573222
user_4316,driver_1102,completed_ride,False,2025-10-21 15:48:01.624490
user_4316,driver_574,completed_ride,False,2025-10-21 02:37:01.785981
user_4316,driver_1999,completed_ride,False,2025-10-23 05:38:01.790067
user_4317,driver_53,completed_ride,False,2025-10-24 21:12:01.487632
user_4317,driver_1057,completed_ride,False,2025-10-22 16:45:01.506707
user_4317,driver_685,completed_ride,False,2025-10-23 10:38:01.574309
user_4318,driver_1369,completed_ride,False,2025-10-24 09:12:01.530088
user_4318,driver_222,completed_ride,False,2025-10-21 22:46:01.589408
user_4319,driver_305,completed_ride,False,2025-10-25 11:29:01.503729
user_4319,driver_219,completed_ride,False,2025-10-26 16:36:01.525165
user_4319,driver_784,completed_ride,False,2025-10-25 03:19:01.651497
user_4319,driver_1394,completed_ride,False,2025-10-24 02:57:01.699723
user_4319,driver_1181,completed_ride,False,2025-10-24 14:46:01.738624
user_4319,driver_224,completed_ride,False,2025-10-22 18:24:01.824869
user_4320,driver_218,completed_ride,False,2025-10-24 17:15:01.481164
user_4320,driver_1300,completed_ride,False,2025-10-22 10:09:01.497591
user_4320,driver_865,completed_ride,False,2025-10-24 22:54:01.544928
user_4320,driver_789,completed_ride,False,2025-10-21 20:43:01.585894
user_4320,driver_209,completed_ride,False,2025-10-21 08:35:01.612834
user_4320,driver_629,completed_ride,False,2025-10-27 04:28:01.694650
user_4321,driver_76,completed_ride,False,2025-10-22 10:17:01.530088
user_4321,driver_102,completed_ride,False,2025-10-27 02:04:01.680352
user_4323,driver_701,completed_ride,False,2025-10-25 14:58:01.473887
user_4323,driver_1364,completed_ride,False,2025-10-23 16:25:01.603121
user_4323,driver_1728,completed_ride,False,2025-10-20 16:11:01.631920
user_4323,driver_139,completed_ride,False,2025-10-26 03:08:01.636937
user_4323,driver_129,completed_ride,False,2025-10-25 00:50:01.653587
user_4323,driver_132,completed_ride,False,2025-10-26 15:02:01.835383
user_4323,driver_1345,completed_ride,False,2025-10-22 09:33:01.839890
user_4324,driver_1421,completed_ride,False,2025-10-21 08:56:01.601864
user_4324,driver_590,completed_ride,False,2025-10-23 04:51:01.702369
user_4325,driver_894,completed_ride,False,2025-10-23 07:39:01.526172
user_4325,driver_310,completed_ride,False,2025-10-23 19:45:01.805327
user_4327,driver_1175,completed_ride,False,2025-10-21 03:45:01.597341
user_4327,driver_332,completed_ride,False,2025-10-26 02:05:01.633921
user_4328,driver_1321,completed_ride,False,2025-10-25 03:23:01.579223
user_4328,driver_1705,completed_ride,False,2025-10-25 12:47:01.676846
user_4329,driver_869,completed_ride,False,2025-10-23 07:16:01.534297
user_4329,driver_125,completed_ride,False,2025-10-20 22:20:01.538297
user_4329,driver_147,completed_ride,False,2025-10-21 20:51:01.740557
user_4329,driver_278,completed_ride,False,2025-10-22 03:23:01.787057
user_4329,driver_100,completed_ride,False,2025-10-25 14:18:01.811750
user_4330,driver_1938,completed_ride,False,2025-10-23 09:51:01.495592
user_4330,driver_1395,completed_ride,False,2025-10-21 08:35:01.513987
user_4330,driver_252,completed_ride,False,2025-10-26 22:11:01.607462
user_4331,driver_1624,completed_ride,False,2025-10-24 22:58:01.540327
user_4331,driver_1916,completed_ride,False,2025-10-24 10:12:01.666080
user_4331,driver_1075,completed_ride,False,2025-10-21 09:29:01.725138
user_4331,driver_1080,completed_ride,False,2025-10-27 05:23:01.751996
user_4332,driver_1761,completed_ride,False,2025-10-23 20:57:01.488620
user_4332,driver_1661,completed_ride,False,2025-10-21 11:09:01.542926
user_4332,driver_1046,completed_ride,False,2025-10-20 17:31:01.580222
user_4332,driver_1924,completed_ride,False,2025-10-20 20:31:01.593275
user_4332,driver_423,completed_ride,False,2025-10-25 07:03:01.610459
user_4332,driver_323,completed_ride,False,2025-10-23 03:40:01.640000
user_4332,driver_896,completed_ride,False,2025-10-26 09:22:01.667086
user_4333,driver_1131,completed_ride,False,2025-10-22 23:05:01.487632
user_4333,driver_1821,completed_ride,False,2025-10-20 11:03:01.552968
user_4333,driver_1423,completed_ride,False,2025-10-26 15:21:01.821362
user_4334,driver_673,completed_ride,False,2025-10-21 16:18:01.510427
user_4334,driver_411,completed_ride,False,2025-10-24 09:19:01.513987
user_4334,driver_675,completed_ride,False,2025-10-22 02:40:01.815758
user_4334,driver_1106,completed_ride,False,2025-10-22 22:41:01.837887
user_4335,driver_163,completed_ride,False,2025-10-26 01:14:01.647887
user_4336,driver_910,completed_ride,False,2025-10-23 15:58:01.506707
user_4336,driver_694,completed_ride,False,2025-10-22 17:51:01.598271
user_4336,driver_342,completed_ride,False,2025-10-25 06:33:01.630114
user_4337,driver_1986,completed_ride,False,2025-10-24 09:15:01.479656
user_4337,driver_1694,completed_ride,False,2025-10-24 23:48:01.606458
user_4338,driver_1885,completed_ride,False,2025-10-24 05:54:01.515062
user_4338,driver_1129,completed_ride,False,2025-10-21 07:27:01.571265
user_4338,driver_392,completed_ride,False,2025-10-25 09:31:01.671825
user_4338,driver_112,completed_ride,False,2025-10-25 13:50:01.699723
user_4338,driver_629,completed_ride,False,2025-10-22 02:10:01.708643
user_4338,driver_795,completed_ride,False,2025-10-20 12:25:01.813755
user_4338,driver_625,completed_ride,False,2025-10-26 20:54:01.839890
user_4339,driver_1399,completed_ride,False,2025-10-20 21:08:01.491317
user_4339,driver_1973,completed_ride,False,2025-10-25 15:06:01.524172
user_4339,driver_1789,completed_ride,False,2025-10-25 18:14:01.526172
user_4339,driver_613,completed_ride,False,2025-10-25 21:53:01.837887
user_4340,driver_987,completed_ride,False,2025-10-22 06:29:01.839890
user_4341,driver_1968,completed_ride,False,2025-10-23 19:05:01.506707
user_4341,driver_531,completed_ride,False,2025-10-24 15:03:01.528089
user_4341,driver_1576,completed_ride,False,2025-10-25 15:54:01.550015
user_4341,driver_1296,completed_ride,False,2025-10-21 02:15:01.582892
user_4341,driver_1013,completed_ride,False,2025-10-24 07:09:01.603367
user_4341,driver_1229,completed_ride,False,2025-10-21 07:23:01.622486
user_4341,driver_658,completed_ride,False,2025-10-23 09:57:01.687657
user_4342,driver_1773,completed_ride,False,2025-10-21 12:14:01.591408
user_4342,driver_489,completed_ride,False,2025-10-21 06:22:01.782108
user_4343,driver_1229,completed_ride,False,2025-10-21 18:17:01.517990
user_4343,driver_236,completed_ride,False,2025-10-22 06:01:01.536300
user_4343,driver_1386,completed_ride,False,2025-10-20 23:50:01.748571
user_4344,driver_263,completed_ride,False,2025-10-23 03:19:01.476190
user_4344,driver_658,completed_ride,False,2025-10-26 09:02:01.476190
user_4344,driver_1749,completed_ride,False,2025-10-26 16:28:01.481164
user_4344,driver_291,completed_ride,False,2025-10-24 14:00:01.521759
user_4344,driver_697,completed_ride,False,2025-10-26 04:36:01.556670
user_4344,driver_1212,completed_ride,False,2025-10-25 05:58:01.607462
user_4344,driver_642,completed_ride,False,2025-10-24 04:24:01.642887
user_4344,driver_818,completed_ride,False,2025-10-21 20:14:01.747550
user_4345,driver_899,completed_ride,False,2025-10-20 14:22:01.490632
user_4345,driver_1492,completed_ride,False,2025-10-24 10:08:01.575314
user_4345,driver_1767,completed_ride,False,2025-10-23 20:50:01.594271
user_4345,driver_1121,completed_ride,False,2025-10-22 04:05:01.613834
user_4345,driver_1694,completed_ride,False,2025-10-20 15:47:01.658486
user_4346,driver_481,completed_ride,False,2025-10-25 05:26:01.483332
user_4346,driver_1061,completed_ride,False,2025-10-23 01:32:01.651497
user_4346,driver_969,completed_ride,False,2025-10-22 21:28:01.793086
user_4346,driver_1714,completed_ride,False,2025-10-24 19:29:01.699723
user_4346,driver_574,completed_ride,False,2025-10-23 04:06:01.751996
user_4346,driver_1545,completed_ride,False,2025-10-26 05:52:01.808353
user_4346,driver_1784,completed_ride,False,2025-10-21 16:11:01.814760
user_4347,driver_329,completed_ride,False,2025-10-25 05:38:01.550015
user_4347,driver_1310,completed_ride,False,2025-10-21 00:15:01.565179
user_4347,driver_461,completed_ride,False,2025-10-21 15:32:01.574309
user_4347,driver_989,completed_ride,False,2025-10-24 14:37:01.631920
user_4347,driver_1619,completed_ride,False,2025-10-26 08:55:01.650495
user_4347,driver_1476,completed_ride,False,2025-10-20 21:34:01.736030
user_4348,driver_1051,completed_ride,False,2025-10-22 12:33:01.485611
user_4348,driver_569,completed_ride,False,2025-10-27 02:59:01.824869
user_4349,driver_721,completed_ride,False,2025-10-25 11:42:01.701389
user_4350,driver_1237,completed_ride,False,2025-10-24 08:43:01.492590
user_4350,driver_1719,completed_ride,False,2025-10-25 10:44:01.551603
user_4350,driver_147,completed_ride,False,2025-10-24 02:43:01.632924
user_4350,driver_808,completed_ride,False,2025-10-27 00:02:01.660601
user_4351,driver_21,completed_ride,False,2025-10-25 14:54:01.645889
user_4351,driver_571,completed_ride,False,2025-10-27 00:16:01.775369
user_4351,driver_1399,completed_ride,False,2025-10-23 01:31:01.787057
user_4351,driver_1800,completed_ride,False,2025-10-25 12:34:01.802244
user_4351,driver_1099,completed_ride,False,2025-10-21 16:45:01.810322
user_4352,driver_1337,completed_ride,False,2025-10-26 11:31:01.483530
user_4352,driver_574,completed_ride,False,2025-10-26 09:33:01.836386
user_4353,driver_958,completed_ride,False,2025-10-24 19:00:01.517077
user_4353,driver_1248,completed_ride,False,2025-10-22 23:48:01.548010
user_4354,driver_960,completed_ride,False,2025-10-26 23:10:01.524172
user_4354,driver_1913,completed_ride,False,2025-10-27 01:43:01.586402
user_4354,driver_457,completed_ride,False,2025-10-24 18:28:01.705548
user_4355,driver_1295,completed_ride,False,2025-10-20 16:10:01.506707
user_4355,driver_979,completed_ride,False,2025-10-20 23:31:01.604433
user_4355,driver_1723,completed_ride,False,2025-10-22 09:58:01.610459
user_4355,driver_1213,completed_ride,False,2025-10-26 07:12:01.817758
user_4356,driver_17,completed_ride,False,2025-10-26 03:55:01.625489
user_4356,driver_1557,completed_ride,False,2025-10-24 07:32:01.626572
user_4356,driver_957,completed_ride,False,2025-10-23 11:28:01.707643
user_4357,driver_724,completed_ride,False,2025-10-24 16:08:01.509323
user_4357,driver_88,completed_ride,False,2025-10-20 23:16:01.548010
user_4357,driver_1900,completed_ride,False,2025-10-22 07:48:01.567274
user_4357,driver_945,completed_ride,False,2025-10-22 05:47:01.657486
user_4357,driver_1515,completed_ride,False,2025-10-24 13:39:01.783473
user_4358,driver_1964,completed_ride,False,2025-10-25 23:48:01.488620
user_4358,driver_941,completed_ride,False,2025-10-27 02:37:01.517077
user_4358,driver_649,completed_ride,False,2025-10-23 02:28:01.538297
user_4358,driver_1536,completed_ride,False,2025-10-24 01:58:01.634941
user_4358,driver_222,completed_ride,False,2025-10-26 06:46:01.836386
user_4359,driver_419,completed_ride,False,2025-10-26 19:59:01.513025
user_4359,driver_587,completed_ride,False,2025-10-24 18:10:01.644000
user_4359,driver_1883,completed_ride,False,2025-10-21 04:37:01.814760
user_4360,driver_1624,completed_ride,False,2025-10-22 23:13:01.516065
user_4360,driver_149,completed_ride,False,2025-10-26 13:44:01.534297
user_4360,driver_1632,completed_ride,False,2025-10-24 23:36:01.616835
user_4360,driver_744,completed_ride,False,2025-10-26 06:10:01.676846
user_4360,driver_1647,completed_ride,False,2025-10-23 03:30:01.722057
user_4360,driver_945,completed_ride,False,2025-10-20 17:04:01.821972
user_4361,driver_1057,completed_ride,False,2025-10-27 05:39:01.523086
user_4361,driver_396,completed_ride,False,2025-10-21 11:04:01.591408
user_4361,driver_1209,completed_ride,False,2025-10-23 06:02:01.719703
user_4361,driver_1240,completed_ride,False,2025-10-24 06:37:01.785981
user_4361,driver_33,completed_ride,False,2025-10-21 09:30:01.791664
user_4362,driver_1392,completed_ride,False,2025-10-22 08:11:01.540327
user_4362,driver_250,completed_ride,False,2025-10-23 02:49:01.557663
user_4363,driver_644,completed_ride,False,2025-10-22 15:01:01.516065
user_4363,driver_1149,completed_ride,False,2025-10-24 00:13:01.577221
user_4363,driver_1302,completed_ride,False,2025-10-23 17:39:01.738624
user_4364,driver_1462,completed_ride,False,2025-10-20 11:27:01.469752
user_4364,driver_285,completed_ride,False,2025-10-25 13:43:01.503729
user_4364,driver_1393,completed_ride,False,2025-10-25 09:18:01.732816
user_4364,driver_1315,completed_ride,False,2025-10-23 17:41:01.780375
user_4364,driver_1118,completed_ride,False,2025-10-22 21:10:01.788060
user_4364,driver_1279,completed_ride,False,2025-10-22 10:46:01.790067
user_4364,driver_299,completed_ride,False,2025-10-23 07:40:01.803285
user_4365,driver_613,completed_ride,False,2025-10-23 23:33:01.556670
user_4365,driver_597,completed_ride,False,2025-10-23 11:37:01.670094
user_4365,driver_1508,completed_ride,False,2025-10-20 17:12:01.671825
user_4365,driver_1058,completed_ride,False,2025-10-21 18:51:01.738624
user_4365,driver_1838,completed_ride,False,2025-10-26 17:50:01.818758
user_4366,driver_790,completed_ride,False,2025-10-25 05:24:01.516065
user_4366,driver_702,completed_ride,False,2025-10-24 10:54:01.587411
user_4366,driver_1765,completed_ride,False,2025-10-23 12:53:01.746550
user_4366,driver_1496,completed_ride,False,2025-10-24 17:31:01.748571
user_4366,driver_616,completed_ride,False,2025-10-22 00:24:01.812756
user_4367,driver_1522,completed_ride,False,2025-10-26 08:03:01.501372
user_4367,driver_1434,completed_ride,False,2025-10-23 21:38:01.726148
user_4367,driver_684,completed_ride,False,2025-10-25 11:22:01.814760
user_4368,driver_1346,completed_ride,False,2025-10-21 09:22:01.603367
user_4368,driver_1177,completed_ride,False,2025-10-25 15:02:01.659487
user_4368,driver_1298,completed_ride,False,2025-10-26 18:09:01.684679
user_4368,driver_350,completed_ride,False,2025-10-24 21:43:01.699723
user_4369,driver_1406,completed_ride,False,2025-10-20 22:32:01.486612
user_4369,driver_25,completed_ride,False,2025-10-26 14:18:01.489619
user_4369,driver_1725,completed_ride,False,2025-10-25 16:41:01.616835
user_4370,driver_333,completed_ride,False,2025-10-26 08:48:01.484530
user_4370,driver_391,completed_ride,False,2025-10-21 13:28:01.530088
user_4370,driver_394,completed_ride,False,2025-10-25 19:32:01.551603
user_4370,driver_622,completed_ride,False,2025-10-23 18:00:01.571872
user_4370,driver_1624,completed_ride,False,2025-10-23 03:30:01.575314
user_4370,driver_1022,completed_ride,False,2025-10-23 05:23:01.614868
user_4370,driver_1922,completed_ride,False,2025-10-23 12:19:01.636937
user_4370,driver_666,completed_ride,False,2025-10-23 01:29:01.710651
user_4370,driver_291,completed_ride,False,2025-10-24 18:13:01.842396
user_4371,driver_1877,completed_ride,False,2025-10-26 17:44:01.534297
user_4371,driver_755,completed_ride,False,2025-10-25 04:28:01.535304
user_4371,driver_1753,completed_ride,False,2025-10-24 14:25:01.656488
user_4371,driver_1332,completed_ride,False,2025-10-22 05:11:01.672825
user_4372,driver_680,completed_ride,False,2025-10-26 11:59:01.468752
user_4372,driver_13,completed_ride,False,2025-10-26 03:33:01.486612
user_4372,driver_977,completed_ride,False,2025-10-26 01:22:01.516065
user_4372,driver_945,completed_ride,False,2025-10-26 08:09:01.544015
user_4372,driver_659,completed_ride,False,2025-10-24 17:02:01.549010
user_4372,driver_309,completed_ride,False,2025-10-23 11:39:01.722057
user_4372,driver_1232,completed_ride,False,2025-10-23 22:22:01.804339
user_4372,driver_1281,completed_ride,False,2025-10-22 05:48:01.821362
user_4372,driver_399,completed_ride,False,2025-10-22 03:15:01.837384
user_4373,driver_1375,completed_ride,False,2025-10-24 08:57:01.533210
user_4373,driver_537,completed_ride,False,2025-10-23 21:29:01.534297
user_4373,driver_1890,completed_ride,False,2025-10-26 16:06:01.534297
user_4373,driver_197,completed_ride,False,2025-10-23 05:26:01.689656
user_4373,driver_1771,completed_ride,False,2025-10-26 06:53:01.699723
user_4373,driver_1974,completed_ride,False,2025-10-20 13:44:01.711687
user_4374,driver_1199,completed_ride,False,2025-10-20 15:31:01.513025
user_4374,driver_270,completed_ride,False,2025-10-24 04:06:01.618503
user_4374,driver_27,completed_ride,False,2025-10-20 16:13:01.657486
user_4374,driver_913,completed_ride,False,2025-10-23 11:00:01.699723
user_4375,driver_524,completed_ride,False,2025-10-25 14:22:01.488620
user_4375,driver_1262,completed_ride,False,2025-10-21 03:21:01.530088
user_4375,driver_692,completed_ride,False,2025-10-22 13:06:01.631920
user_4375,driver_313,completed_ride,False,2025-10-22 01:44:01.635938
user_4375,driver_307,completed_ride,False,2025-10-20 15:13:01.747550
user_4376,driver_1665,completed_ride,False,2025-10-20 16:19:01.674826
user_4376,driver_149,completed_ride,False,2025-10-22 08:20:01.783473
user_4376,driver_1924,collusion_ride,True,2025-10-27 08:32:01.863206
user_4376,driver_1135,collusion_ride,True,2025-10-27 07:58:01.863206
user_4376,driver_515,collusion_ride,True,2025-10-27 09:14:01.863206
user_4376,driver_1190,collusion_ride,True,2025-10-27 09:10:01.864297
user_4376,driver_1801,collusion_ride,True,2025-10-27 09:12:01.864297
user_4377,driver_288,completed_ride,False,2025-10-22 16:26:01.636937
user_4377,driver_195,completed_ride,False,2025-10-26 21:03:01.783473
user_4377,driver_609,completed_ride,False,2025-10-21 09:28:01.817758
user_4378,driver_723,completed_ride,False,2025-10-26 18:11:01.655489
user_4378,driver_1094,completed_ride,False,2025-10-25 22:11:01.737533
user_4379,driver_188,completed_ride,False,2025-10-24 05:13:01.790067
user_4380,driver_1264,completed_ride,False,2025-10-24 02:47:01.561162
user_4380,driver_376,completed_ride,False,2025-10-27 00:32:01.742549
user_4380,driver_14,completed_ride,False,2025-10-23 19:20:01.796602
user_4382,driver_973,completed_ride,False,2025-10-24 03:36:01.574309
user_4382,driver_1557,completed_ride,False,2025-10-26 19:07:01.622486
user_4382,driver_587,completed_ride,False,2025-10-24 22:49:01.706642
user_4382,driver_80,completed_ride,False,2025-10-26 01:46:01.715746
user_4382,driver_1059,completed_ride,False,2025-10-27 08:02:01.719703
user_4382,driver_331,completed_ride,False,2025-10-25 05:51:01.736030
user_4382,driver_1051,completed_ride,False,2025-10-20 15:12:01.790067
user_4383,driver_1566,completed_ride,False,2025-10-21 23:43:01.583894
user_4383,driver_1349,completed_ride,False,2025-10-21 08:38:01.817758
user_4384,driver_339,completed_ride,False,2025-10-20 17:55:01.684679
user_4384,driver_932,completed_ride,False,2025-10-25 18:41:01.787057
user_4384,driver_1416,completed_ride,False,2025-10-22 04:10:01.804339
user_4384,driver_1686,completed_ride,False,2025-10-23 07:02:01.823869
user_4385,driver_589,completed_ride,False,2025-10-22 14:10:01.473887
user_4385,driver_1392,completed_ride,False,2025-10-25 01:08:01.517990
user_4385,driver_174,completed_ride,False,2025-10-21 19:57:01.703631
user_4385,driver_491,completed_ride,False,2025-10-26 19:55:01.730330
user_4386,driver_1071,completed_ride,False,2025-10-22 11:20:01.497591
user_4386,driver_531,completed_ride,False,2025-10-21 13:57:01.529088
user_4386,driver_1869,completed_ride,False,2025-10-20 12:02:01.622486
user_4387,driver_645,completed_ride,False,2025-10-22 01:59:01.497591
user_4387,driver_160,completed_ride,False,2025-10-20 23:48:01.563172
user_4387,driver_1701,completed_ride,False,2025-10-26 04:42:01.612834
user_4387,driver_1174,completed_ride,False,2025-10-22 15:56:01.811245
user_4388,driver_1829,completed_ride,False,2025-10-27 08:18:01.507721
user_4388,driver_663,completed_ride,False,2025-10-22 17:26:01.550015
user_4388,driver_1954,completed_ride,False,2025-10-20 23:29:01.592270
user_4388,driver_1796,completed_ride,False,2025-10-25 03:00:01.615909
user_4388,driver_514,completed_ride,False,2025-10-21 00:37:01.715746
user_4388,driver_733,completed_ride,False,2025-10-26 10:10:01.751753
user_4389,driver_1562,completed_ride,False,2025-10-21 21:03:01.502634
user_4389,driver_1394,completed_ride,False,2025-10-23 13:02:01.508731
user_4389,driver_486,completed_ride,False,2025-10-26 17:31:01.513025
user_4389,driver_782,completed_ride,False,2025-10-25 08:32:01.530088
user_4389,driver_502,completed_ride,False,2025-10-20 10:49:01.558650
user_4389,driver_1237,completed_ride,False,2025-10-25 09:44:01.641508
user_4389,driver_201,completed_ride,False,2025-10-25 21:55:01.721208
user_4390,driver_1342,completed_ride,False,2025-10-24 04:14:01.588409
user_4390,driver_1481,completed_ride,False,2025-10-23 03:26:01.597341
user_4390,driver_1791,completed_ride,False,2025-10-25 00:01:01.776484
user_4391,driver_992,completed_ride,False,2025-10-20 13:23:01.526172
user_4391,driver_1794,completed_ride,False,2025-10-25 20:20:01.548010
user_4391,driver_866,completed_ride,False,2025-10-26 09:41:01.645889
user_4391,driver_1697,completed_ride,False,2025-10-26 11:29:01.695648
user_4391,driver_861,completed_ride,False,2025-10-22 07:52:01.785981
user_4392,driver_866,completed_ride,False,2025-10-24 00:49:01.466850
user_4392,driver_1857,completed_ride,False,2025-10-24 00:12:01.557663
user_4392,driver_1820,completed_ride,False,2025-10-23 03:51:01.597341
user_4392,driver_991,completed_ride,False,2025-10-26 00:55:01.795595
user_4393,driver_122,completed_ride,False,2025-10-22 07:26:01.508731
user_4393,driver_1594,completed_ride,False,2025-10-23 01:24:01.545926
user_4393,driver_708,completed_ride,False,2025-10-26 04:28:01.816758
user_4394,driver_208,completed_ride,False,2025-10-22 03:24:01.482271
user_4394,driver_366,completed_ride,False,2025-10-24 04:45:01.486612
user_4394,driver_1373,completed_ride,False,2025-10-23 22:38:01.496592
user_4394,driver_1401,completed_ride,False,2025-10-25 10:43:01.526172
user_4394,driver_1714,completed_ride,False,2025-10-23 17:09:01.567274
user_4394,driver_1190,completed_ride,False,2025-10-22 04:52:01.619604
user_4394,driver_27,completed_ride,False,2025-10-27 00:12:01.675826
user_4394,driver_1411,completed_ride,False,2025-10-23 02:57:01.692328
user_4394,driver_1779,completed_ride,False,2025-10-22 15:33:01.782397
user_4395,driver_1766,completed_ride,False,2025-10-21 04:55:01.552968
user_4395,driver_1449,completed_ride,False,2025-10-25 15:56:01.670094
user_4395,driver_319,completed_ride,False,2025-10-26 11:40:01.682656
user_4395,driver_1610,completed_ride,False,2025-10-23 10:41:01.783473
user_4396,driver_1150,completed_ride,False,2025-10-21 19:14:01.614868
user_4396,driver_1570,completed_ride,False,2025-10-25 13:09:01.646887
user_4396,driver_340,completed_ride,False,2025-10-25 19:53:01.649393
user_4396,driver_613,completed_ride,False,2025-10-22 23:45:01.729331
user_4396,driver_848,completed_ride,False,2025-10-24 05:17:01.783473
user_4397,driver_1580,completed_ride,False,2025-10-25 23:25:01.504722
user_4397,driver_991,completed_ride,False,2025-10-24 01:06:01.590408
user_4397,driver_890,completed_ride,False,2025-10-23 18:06:01.707643
user_4397,driver_1305,completed_ride,False,2025-10-24 05:57:01.708643
user_4398,driver_62,completed_ride,False,2025-10-22 23:51:01.588409
user_4398,driver_1464,completed_ride,False,2025-10-23 22:26:01.688657
user_4398,driver_384,completed_ride,False,2025-10-27 06:15:01.722057
user_4399,driver_1395,completed_ride,False,2025-10-26 20:18:01.548010
user_4399,driver_566,completed_ride,False,2025-10-25 05:24:01.707643
user_4400,driver_295,completed_ride,False,2025-10-26 20:12:01.684679
user_4400,driver_412,completed_ride,False,2025-10-27 06:02:01.692328
user_4400,driver_1488,completed_ride,False,2025-10-21 07:19:01.733952
user_4401,driver_1973,completed_ride,False,2025-10-22 22:31:01.466850
user_4401,driver_1450,completed_ride,False,2025-10-23 17:05:01.520024
user_4401,driver_1707,completed_ride,False,2025-10-24 00:01:01.584893
user_4401,driver_868,completed_ride,False,2025-10-24 00:17:01.595271
user_4401,driver_1345,completed_ride,False,2025-10-21 09:11:01.696649
user_4401,driver_1955,completed_ride,False,2025-10-21 05:49:01.751996
user_4402,driver_1696,completed_ride,False,2025-10-21 17:28:01.489619
user_4402,driver_487,completed_ride,False,2025-10-26 11:26:01.639011
user_4402,driver_1014,completed_ride,False,2025-10-25 20:47:01.666080
user_4402,driver_1096,completed_ride,False,2025-10-25 17:33:01.714692
user_4402,driver_394,completed_ride,False,2025-10-26 12:29:01.715746
user_4403,driver_669,completed_ride,False,2025-10-24 05:27:01.483530
user_4403,driver_1077,completed_ride,False,2025-10-22 13:41:01.691161
user_4403,driver_561,completed_ride,False,2025-10-23 08:32:01.841393
user_4404,driver_1144,completed_ride,False,2025-10-26 03:31:01.525165
user_4404,driver_1860,completed_ride,False,2025-10-20 13:21:01.526172
user_4404,driver_125,completed_ride,False,2025-10-23 03:43:01.538297
